:START_ID,:END_ID,:TYPE,relationType,mechanism,sign,weight,confidence,cause_seq,effect_seq
event/b1311c95,event/d466fd41,CAUSES,enables,"The man’s request to repeat the action prompts the narrator to respond by indicating the village’s location, enabling the pointing action and description.",+,0.6,0.64,45,49
event/5e660441,event/105a0f55,CAUSES,causes,Seeing him turn (perhaps away or to leave) motivates the narrator to stop engaging and instead head home.,+,0.74,0.78,151,152
event/20c8a7ab,event/cd699429,CAUSES,enables,"The question about whether those are his parents prompts the boy to confirm and elaborate, enabling his reply identifying them and mentioning his father’s former parish.",+,0.78,0.86,81,82
event/fb8c8118,event/febe0b5b,CAUSES,causes,"Gripping the tombstone more tightly likely produced a movement or sensation that startled him, triggering his physical or emotional startle response.",+,0.7,0.8,68,72
event/0ee2f071,event/32e89fb9,CAUSES,causes,"The threat about whether he will be allowed to live prompts the listener to look down at his leg, likely where harm might be done, indicating a reaction to the threat.",-,0.64,0.72,85,89
event/68197964,event/ac84ccaa,CAUSES,prevents,The threat of brutal punishment is intended to deter disobedience and ensure the person brings the lot as instructed.,-,0.83,0.86,116,118
event/b74d1681,event/a0de06a5,CAUSES,enables,Deriving his ideas of his parents from their tombstones leads him to focus on and interpret the wording of the inscription about Georgiana.,0,0.62,0.78,8,10
event/416b8459,event/f0234d7e,CAUSES,causes,The specific content of the belief (about them being born on their backs with hands in pockets) constitutes and thus causes the more general belief he entertained.,+,0.88,0.86,14,15
event/e7852593,event/23db875d,CAUSES,enables,The spoken address initiates the interaction and socially licenses the physical contact of taking him by both arms.,+,0.68,0.7,88,92
event/69f9b5e7,event/d4917010,CAUSES,enables,"Describing the marshes as a long black horizontal line sets up a visual comparison that allows the river to be seen and described as another, narrower, less black horizontal line.",0,0.63,0.75,159,160
event/a3ab2b4c,event/1d5ad8eb,CAUSES,enables,"Recalling the commitment or undertaking prompts or allows the character to also recall the associated young man, linking the two memories in sequence.",+,0.6,0.68,135,136
event/5505fdd2,event/294b660c,CAUSES,causes,"The speaker’s knowledge that the young man is hidden with him shows the boy’s hiding is already compromised by the young man’s awareness, making attempts to hide futile.",-,0.72,0.78,120,124
event/0bd0bc44,event/fcb79fdd,CAUSES,causes,"The man’s sharp question and tone prompt the listener to react nervously or attentively by glancing over his shoulder, likely checking for the mother’s presence.",+,0.71,0.78,71,75
event/3f44d653,event/b74d1681,CAUSES,causes,"Not having seen his father leads him to form imagined ideas about his parents based solely on their tombstones, which become his primary reference for their likeness.",+,0.95,0.97,5,8
event/fd5be405,event/ea1ddf0f,CAUSES,causes,"Chattering teeth indicate intense fear, which leads the narrator to plead desperately not to have his throat cut.",+,0.8,0.85,41,43
event/a22d867e,event/a3ab2b4c,CAUSES,enables,"The man’s forceful command and implied oath pressure the listener, prompting them to recall and acknowledge their prior commitment.",+,0.7,0.7,133,135
event/02de31bf,event/67338777,CAUSES,enables,The narrator’s self-description in comparison to the young man is part of the spoken statement; speaking these words is what the young man then hears.,+,0.74,0.76,121,122
event/9c9dc902,event/654be1ad,CAUSES,enables,Stopping creates the pause and opportunity for the speaker to timidly explain and point out Georgiana (the mother).,+,0.44,0.63,74,76
event/4d88cc16,event/46f4f8cd,CAUSES,enables,"Locking the door, being in bed, and covering up keep the boy physically separated and contained, enabling the speaker to prevent him from harming the listener.",0,0.62,0.68,125,127
event/e6dfc058,event/5f8c72bd,CAUSES,causes,"His glaring expresses anger and intent, leading directly into the physical act of seizing the speaker by the chin as an escalation of that hostile attitude.",-,0.61,0.68,39,42
event/da8fb73d,event/9ad7c6d4,CAUSES,causes,"His coming closer physically enables their eyes to meet, leading to the narrator’s eyes looking helplessly up into his. Proximity causes the described visual and emotional reaction.",+,0.79,0.86,91,95
event/d5f58d93,event/ffab9d2e,CAUSES,causes,"The church’s sudden and overwhelming reaction to the event shocks or overwhelms the subject, leading to physical trembling even as he hungrily consumes the bread.",-,0.76,0.78,55,57
event/69f9b5e7,event/60378d84,CAUSES,enables,"Among the indistinct marshes, one visible light stood out and could function as a beacon, allowing sailors to steer by it.",+,0.61,0.7,159,163
event/c1ebd2c3,event/51106281,CAUSES,causes,"The natural geography of the marshland leads to the construction of dikes, mounds, and gates to manage water and access, so the marshy wilderness results in such intersecting features.",+,0.7,0.78,23,24
event/19d29bda,event/be2f62c9,CAUSES,enables,The fact that Georgiana is dead and buried provides the context that allows the speaker to identify her as his mother mentioned in an inscription.,0,0.46,0.63,21,77
event/3a455736,event/5e660441,CAUSES,causes,"The imagined dead grabbing his ankle explains why the narrator sees him turning, as his motion is a reaction to that perceived pull.",-,0.63,0.71,147,151
event/67338777,event/294b660c,CAUSES,enables,"Because the young man hears the narrator’s words, he is informed about the boy’s situation, making it futile for the boy to try to hide from him.",+,0.72,0.78,122,124
event/e333f7fa,event/fa3dc26e,CAUSES,enables,"Coming to him early at the Battery positions the narrator at the river’s edge, making it possible to faintly see the two black upright figures.",+,0.7,0.76,132,162
event/02de31bf,event/294b660c,CAUSES,causes,"The narrator’s description of the young man as so perceptive that he makes the narrator seem angelic implies the young man’s exceptional insight, which makes it futile for a boy to try to hide from him.",+,0.76,0.8,121,124
event/34c6f586,event/d466fd41,CAUSES,enables,"The man’s remark and attention prompt the narrator to respond, enabling the action of pointing out the village’s location.",+,0.62,0.7,46,49
event/62398135,event/fd5be405,CAUSES,causes,"Limping implies injury or weakness that may expose the person to cold or exhaustion, which plausibly leads to uncontrollable teeth chattering from chill or shock.",+,0.61,0.6,37,41
event/3811de1a,event/1adfc414,CAUSES,causes,"Tilting the narrator leads directly into a more extreme motion, producing the tremendous dip and roll that makes the church appear to jump over its weathercock.",+,0.77,0.84,106,112
event/9f500af1,event/64be66ee,CAUSES,causes,"The character’s fear motivates an immediate flight response, prompting them to run home without stopping as a direct reaction to feeling frightened.",-,0.91,0.94,174,175
event/841cf743,event/1adfc414,CAUSES,aggravates,"Pip’s polite request to be kept upright is ignored and effectively prompts the man to exaggerate his rough handling, making the subsequent dip and roll feel even more extreme.",-,0.7,0.75,110,112
event/9ad7c6d4,event/456a94fa,CAUSES,causes,"The narrator’s helpless gaze appeals to the other character’s emotions, prompting him to respond protectively by demanding a file as help or leverage.",+,0.73,0.74,95,99
event/a6f1b76e,event/c250f076,CAUSES,causes,"Being dreadfully frightened triggers an instinctive search for safety and support, leading the narrator to cling to him for protection.",+,0.94,0.96,107,109
event/1e7f50df,event/ac84ccaa,CAUSES,prevents,"The threat of violent punishment is meant to deter the person from speaking or deviating from instructions, thus preventing disclosure or disobedience.",-,0.86,0.86,117,118
event/4bca56d7,event/ba1b6614,CAUSES,enables,"Clasping himself helps him stay physically and emotionally composed enough to move, allowing him to limp toward the wall despite pain or distress.",+,0.71,0.8,142,143
event/4b697889,event/456a94fa,CAUSES,enables,"Asking whether the listener knows what a file is serves as a prerequisite check before instructing them to get a file, enabling the subsequent directive.",+,0.56,0.68,97,99
event/701c9bde,event/fd5be405,CAUSES,causes,Shivering from cold or fear leads to involuntary muscle contractions that make a person’s teeth chatter.,+,0.9,0.9,38,41
event/129dcc78,event/24222105,CAUSES,enables,Trying to keep from crying motivates or allows the character to distract themself by making a short run.,+,0.62,0.63,70,73
event/b0329d72,event/31324327,CAUSES,causes,"Seeing the cattle react unusually alerts the narrator that something is wrong, prompting them to look around for the threatening young man responsible.",+,0.79,0.82,169,172
event/3530ff6d,event/47a8e791,CAUSES,causes,"The initial command to be quiet is part of the same continuous threat, leading directly into the more explicit warning to keep still and its violent content.",+,0.86,0.86,31,33
event/cff8fc57,event/e6dfc058,CAUSES,causes,"The man’s ragged, distressed appearance suggests emotional distress or hostility, which leads him to glare; the description sets up his state that results in the glaring action.",-,0.7,0.76,35,39
event/ac84ccaa,event/67338777,CAUSES,causes,"The violent threat motivates the young man to pay attention, making him listen carefully to the speaker’s words.",+,0.79,0.86,118,122
event/46f4f8cd,event/fe76218e,CAUSES,enables,"By restraining the young man from harming the listener, the speaker creates a safe context in which to ask for a response, enabling the question to be posed and answered.",+,0.66,0.69,127,129
event/23db875d,event/03c63d58,CAUSES,causes,"Grasping the narrator by both arms positions and steadies them, allowing the other character to lean in and direct an intense gaze directly into their eyes.",+,0.84,0.9,92,94
event/a22d867e,event/1d5ad8eb,CAUSES,causes,"The threat invokes divine punishment, prompting the remembered admonition about a young man as a warning example of such consequences.",+,0.6,0.64,133,136
event/503be001,event/fb8c8118,CAUSES,causes,"Because he is not strong, he must hold tighter to the tombstone for support or stability while holding the narrator.",+,0.74,0.73,64,68
event/a22d867e,event/f6a5fef2,CAUSES,enables,"The threat and coercive oath prompt Pip’s fearful compliance, enabling the man to issue commanding instructions that Pip is now likely to follow.",-,0.76,0.82,133,134
event/ba1b6614,event/de7309f3,CAUSES,enables,Limping toward the low church wall puts the character in a position to then move carefully through the nettles and brambles around the mounds.,0,0.72,0.78,143,145
event/d934d40f,event/9ad7c6d4,CAUSES,causes,"His repeated dark looks at his leg and at the narrator create an atmosphere of intimidation or appeal, prompting the narrator’s eyes to look helplessly up into his in response.",-,0.71,0.78,90,95
event/3bd74a2e,event/b0329d72,CAUSES,causes,"The dramatic image of him like a pirate coming to life and returning to his place prompts the cattle’s attention, leading them to raise their heads and watch him.",+,0.61,0.71,167,169
event/9c9dc902,event/fcb79fdd,CAUSES,causes,"Stopping likely precedes and allows the character to physically turn and look over his shoulder, making the glance a direct consequence of stopping movement.",+,0.76,0.78,74,75
event/9559d7b8,event/9f500af1,CAUSES,enables,"The cattle’s unusual behavior serves as a cue that something is amiss, prompting the character’s renewed fear rather than directly causing it.",+,0.6,0.7,170,174
event/fa3dc26e,event/227937ad,CAUSES,enables,"Standing on the river’s edge allows the narrator to faintly distinguish two upright black shapes, one of which is the gibbet with chains.",0,0.7,0.77,162,165
event/b3e1d293,event/294b660c,CAUSES,causes,"Because the young man can uniquely and deeply reach a boy emotionally and psychologically, any boy’s attempt to conceal himself or his feelings becomes ineffective.",+,0.93,0.94,123,124
event/cfee5087,event/a8cc7ab9,CAUSES,enables,"His walking among the nettles and brambles moves him forward through the environment, allowing him to eventually reach the low church wall.",+,0.63,0.76,144,148
event/154b7a70,event/375aed40,CAUSES,enables,"Recognizing the ominous, low leaden line as the river provides a concrete, threatening element in the scene, which allows or prompts the small bundle of shivers to grow afraid.",-,0.63,0.7,26,29
event/5f8c72bd,event/34c6f586,CAUSES,enables,"Grabbing the narrator’s chin positions their face, enabling the man to look closely and speak directly while staring.",0,0.8,0.86,42,46
event/1fc209e2,event/5a0b6e57,CAUSES,enables,Getting food (wittles) is a precondition that makes it feasible or worthwhile to bring both items/persons as requested.,+,0.63,0.69,101,103
event/88c17de4,event/fb8c8118,CAUSES,enables,"The speaker’s earnest plea not to be subjected to some action likely prompts the other person to maintain the current situation, metaphorically holding tighter to the tombstone.",-,0.62,0.64,67,68
event/4181e532,event/9c9c7dae,CAUSES,enables,"The speaker’s promise to get him the file is coupled with a promise to bring broken bits of food, implying the first commitment enables or entails the second as part of the same intended aid.",+,0.46,0.64,130,131
event/26fc2daa,event/375aed40,CAUSES,causes,"Identifying the small bundle of shivers as Pip explains why that specific fearful, crying state is described; Pip’s presence and emotional reaction constitute the event referred to as the small bundle growing afraid.",-,0.6,0.7,28,29
event/841cf743,event/c8446ed4,CAUSES,causes,The speaker’s polite request to be kept upright prompts the other character to hold them by the arms in an upright position.,+,0.86,0.9,110,113
event/fb8c8118,event/b2239ddb,CAUSES,causes,"His tightening grip on the tombstone provides physical support, which allows the speaker to stay on it and avoid falling.",+,0.88,0.9,68,69
event/de7309f3,event/001fbfc3,CAUSES,enables,"His careful movement through nettles and brambles among the graves creates the impression that he is dodging or eluding the grasp of the dead, shaping how he appears to the observer.",0,0.7,0.8,145,146
event/4ba672f6,event/fa3dc26e,CAUSES,enables,Stopping to look after him positions the narrator and focuses their attention so they can faintly make out the two black upright shapes on the river’s edge.,0,0.6,0.71,158,162
event/654be1ad,event/be2f62c9,CAUSES,enables,"The initial statement precedes and frames the added clarification about Georgiana being the speaker’s mother, enabling that specific utterance as a continuation.",+,0.39,0.6,76,77
event/46f4f8cd,event/9c9c7dae,CAUSES,enables,"By restraining the young man, the speaker maintains access to the household and the opportunity to obtain and give broken bits of food.",+,0.61,0.63,127,131
event/456a94fa,event/5a0b6e57,CAUSES,enables,Getting the file is a precondition for bringing both the file and something/someone else to the speaker; fulfilling the first request enables fulfilling the second.,+,0.64,0.7,99,103
event/9031a84c,event/a6f1b76e,CAUSES,causes,"The physical action of tilting the narrator again likely created a sense of physical instability and loss of control, triggering intense fear.",-,0.7,0.76,104,107
event/5e660441,event/28198b21,CAUSES,causes,Seeing him turning prompts the narrator to react by looking back over their shoulder to check or confirm what is happening.,+,0.72,0.78,151,154
event/105a0f55,event/28198b21,CAUSES,prevents,"Turning his face toward home sets an initial intention and direction, which is then interrupted by looking back over his shoulder, delaying or diverting his progress homeward.",-,0.42,0.62,152,154
event/790d8e57,event/456a94fa,CAUSES,enables,"The captor’s repeated tilting increases the narrator’s fear and helplessness, pressuring him into compliance with the demand to get a file.",+,0.78,0.86,98,99
event/a6f1b76e,event/89cba537,CAUSES,causes,"The intense fear likely triggered a strong physiological stress response, leading to dizziness and disorientation.",+,0.91,0.93,107,108
event/03c63d58,event/40e8f917,CAUSES,enables,"His intense gaze exerts psychological dominance, enabling him to credibly threaten and question whether the other will be allowed to live.",-,0.71,0.79,94,96
event/24db9f8c,event/eb6fb3ed,CAUSES,enables,"The man’s demand to show where he lives pressures the narrator, leading him to empty his pockets, likely to comply, placate, or avoid revealing his home.",-,0.66,0.63,48,52
event/3962a937,event/ac84ccaa,CAUSES,causes,The narrator’s proceeding ‘in these fearful terms’ consists of uttering the subsequent violent threat; the fearful speech leads directly into the described warning about failure and punishment.,-,0.86,0.86,114,118
event/a3ab2b4c,event/5a7dec76,CAUSES,prevents,"Being reminded of their commitment or responsibility restrains the speaker from indulging in escapist fantasies like wishing to be a frog, grounding them in duty instead.",-,0.56,0.64,135,139
event/d060ebf3,event/441cbba4,CAUSES,causes,"Because he could only pronounce a shortened version of his full name, he adopted that shortened form as the name he used for himself.",+,0.98,0.98,0,1
event/4181e532,event/f6a5fef2,CAUSES,causes,The speaker’s prior promise to get the file prompts the other character to insist that he remember his undertaking and go home to fulfill it.,+,0.79,0.86,130,134
event/68197964,event/c4e03f53,CAUSES,enables,"Bringing the lot to the speaker at the Battery enables him to meet others waiting there, so he is not alone.",+,0.65,0.73,116,119
event/5e660441,event/ccb1bddb,CAUSES,causes,"Seeing him turning likely signaled danger or pursuit, prompting the narrator to run quickly and use their legs to escape or respond.",+,0.79,0.83,151,153
event/e3349793,event/701c9bde,CAUSES,causes,"The onset of crying brings involuntary physical reactions, including trembling; the emotional distress triggers the later shiver.",-,0.72,0.78,30,38
event/9031a84c,event/89cba537,CAUSES,causes,"Tilting someone physically can disturb their balance and inner ear, directly producing a sensation of giddiness or dizziness.",+,0.86,0.9,104,108
event/a8cc7ab9,event/6bcbdcf9,CAUSES,enables,"Reaching the low church wall provides the physical structure that allows him to climb over it despite his numbed, stiff legs.",+,0.78,0.86,148,149
event/ccb1bddb,event/28198b21,CAUSES,enables,"Using his legs implies moving away, which sets up the later action of looking back over his shoulder at where he came from or what pursues him.",0,0.52,0.68,153,154
event/6bcbdcf9,event/ccb1bddb,CAUSES,enables,Recovering from numbness and stiffness in his legs allows him to actively and effectively use them afterward.,+,0.82,0.86,149,153
event/841cf743,event/2b289f3a,CAUSES,enables,"Staying upright is suggested to reduce sickness and improve ability to pay attention, making attentiveness more possible.",+,0.73,0.78,110,111
